,top_x,top_y,bottom_x,bottom_y
835,3768.6486486486488,983.5139347099054,3768.6486486486488,-965.5139347099054
836,3773.1081081081084,984.6762598732107,3773.1081081081084,-966.6762598732107
837,3777.567567567568,985.8879089787401,3777.567567567568,-967.8879089787401
838,3782.027027027027,987.1618472978806,3782.027027027027,-969.1618472978806
839,3786.4864864864867,988.4921984168413,3786.4864864864867,-970.4921984168413
840,3790.9459459459463,989.8518706873228,3790.9459459459463,-971.8518706873228
841,3795.4054054054054,991.2126407024045,3795.4054054054054,-973.2126407024045
842,3799.864864864865,992.5462850551669,3799.864864864865,-974.5462850551669
843,3804.3243243243246,993.8245803386906,3804.3243243243246,-975.8245803386906
844,3808.7837837837837,995.0193031460547,3808.7837837837837,-977.0193031460547
845,3813.2432432432433,996.1022300703398,3813.2432432432433,-978.1022300703398
846,3817.702702702703,997.0451377046257,3817.702702702703,-979.0451377046257
847,3822.1621621621625,997.8198026419932,3822.1621621621625,-979.8198026419932
848,3826.6216216216217,998.3990232380887,3826.6216216216217,-980.3990232380887
849,3831.0810810810813,998.8053928086576,3831.0810810810813,-980.8053928086576
850,3835.540540540541,999.1327087483293,3835.540540540541,-981.1327087483293
851,3840.0,999.4802444604898,3840.0,-981.4802444604898
852,3844.4594594594596,999.9472733485259,3844.4594594594596,-981.9472733485259
853,3848.918918918919,1000.6330688158235,3848.918918918919,-982.6330688158235
854,3853.3783783783783,1001.6369042657692,3853.3783783783783,-983.6369042657692
855,3857.837837837838,1003.0580531017496,3857.837837837838,-985.0580531017496
856,3862.2972972972975,1004.9957887271511,3862.2972972972975,-986.9957887271511
857,3866.756756756757,1007.5493845453598,3866.756756756757,-989.5493845453598
858,3871.2162162162163,1010.8172524507045,3871.2162162162163,-992.8172524507045
859,3875.675675675676,1014.8136955273166,3875.675675675676,-996.8136955273166
860,3880.1351351351354,1019.3995087083917,3880.1351351351354,-1001.3995087083917
861,3884.5945945945946,1024.4191501627784,3884.5945945945946,-1006.4191501627785
862,3889.054054054054,1029.7170780593256,3889.054054054054,-1011.7170780593254
863,3893.5135135135138,1035.1377505668804,3893.5135135135138,-1017.1377505668804
864,3897.9729729729734,1040.5256258542918,3897.9729729729734,-1022.5256258542918
865,3902.4324324324325,1045.7251620904074,3902.4324324324325,-1027.7251620904074
